followers_count,screen_name,location,verified,name,friends_count,created_at,description,user_id,url,statuses_count
1315,ZoranPehar,"Zagreb, Croatia",False,Zoran Pehar,1033,Mon Nov 23 12:24:26 +0000 2009,"Journalist @n1infoZG , RT's are not endorsements",92005614,,8980
497,HSAhr,"Zagreb, Croatia",False,HSA,658,Mon Jan 17 09:12:54 +0000 2011,Službeni profil Hrvatske studnetske asocijacije (HSA). U tweetovima koristite #HSAhr i #višeodstudiranja!,239305966,http://t.co/yrmIzfIx9g,1456
1156,HRvojnik,Zagreb,False,Hrvatski Vojnik,292,Thu Jun 11 09:02:25 +0000 2015,"Službeni Twitter časopisa Hrvatski vojnik, službenog glasila Ministarstva obrane RH. Izlazi od studenog 1991.",3318572277,https://t.co/YX87riOyCm,841
2240809,Deji,England,True,Deji,504,Sat Mar 17 00:52:12 +0000 2012,Man Child,526951671,https://t.co/9PXxXyp2Hg,8418
176,deejayhr,"Zagreb, Croatia",False,djakademija.hr,323,Wed Apr 22 23:49:07 +0000 2009,"Promoviramo HR elektronsku glazbenu scenu, edukaciju, rad s mladima i osobama s invaliditetom.  Radio - TV - DJ Akademija",34448632,https://t.co/9x3W0c3usP,731
5236,hclhr,Croatia,False,HCL.hr,2433,Thu Feb 19 21:32:13 +0000 2009,Gamerski i geekovski tvitovi najboljeg gamerskog portala u univerzumu (ako ne i šire). Većinom tvita urednik Belan.,21341437,http://t.co/XdENpJHbc7,14852
468,iva_repach,"Zagreb, Croatia",False,Iva Repač,135,Sun Sep 08 21:29:40 +0000 2013,"Producer, Span.eu. Opinions are my own.",1834820863,,284
66,Sunshin45003277,,False,Sunshine,2948,Fri Jan 17 08:30:51 +0000 2020,,1218088251573047296,,1
741,ZGsummerG,Zagreb,False,GigiZG,860,Tue Oct 22 07:00:23 +0000 2019,I'm here for the nudes,1186537724238536704,,311
962,cruzingfun,,False,cruzingfun,701,Fri Nov 06 10:47:25 +0000 2020,"Chill and enjoy, outdoor fun, crusing",1324664619076591616,,150
265,Besko32106903,Zagreb,False,Besko -Zagreb,759,Wed Apr 29 07:46:37 +0000 2020,Pasivan za aktivne momke..Zagreb,1255403008906665984,,14
472,Karabaj47329037,,False,Karabaja,107,Tue Jul 28 09:43:50 +0000 2020,Fitnes,1288047450306027520,,10
234,MrGood82750836,Zagreb,False,Mr. Good,340,Sun Sep 06 04:36:38 +0000 2020,,1302465668881752064,,0
1057,Snoopy60492250,Republic of Croatia,False,Gay Man for...,114,Thu Aug 13 16:46:46 +0000 2020,#gay #croatia #zagreb #sex #vers #hardsex #fetish #foot #sox #piss #double #dildoplay #handjob #massage,1293952081129283585,,20
890,GayHrvatska,Osijek,False,CroGayGuy,1797,Thu Dec 12 17:06:57 +0000 2019,,1205172155408883712,,306
537,Malibu58078284,,False,Mali boo,313,Tue Jun 23 18:29:47 +0000 2020,"23
Zagreb",1275496244299866112,,23
3652,dsuono1,Zagreb,False,dolce_suono,921,Sun Nov 03 20:47:35 +0000 2019,"Bttm4Top... 30y zagreb croatia
Zainteresirani, javite se 😈",1191094554323230720,,65
1831,wolf47848217,,False,king,2670,Sun Apr 05 12:45:05 +0000 2020,kurati sportisti aktivni javi te se,1246780860843597825,,1046
3641,trenirkaspy,,False,trenirka spy,452,Tue Feb 18 09:44:09 +0000 2020,🇭🇷 🔞 Zg,1229703075084017665,,614
784,crocoupleTV,Republic of Croatia,False,coupleinnlove,2764,Tue May 05 10:01:45 +0000 2020,"🌈 za trio,grupno 🇭🇷 tražimo jebače sa iskustvom ,ne dam ti unutra dok ga ne vidim (profil)",1257611367521099777,,1700
951,adoreblue1,Republic of Croatia,False,adoreblue,397,Mon Sep 28 23:18:11 +0000 2020,"Croatian

Zagreb

#25 #top",1310720444916473858,,672
412,Talltop1992,Republic of Croatia,False,TallTopZag,1743,Sun Mar 22 23:03:37 +0000 2020,192 86 30🧍‍♂️,1241863063403405314,,15
5,NPikamikael,,False,Nicholas March,84,Thu Jun 26 23:33:01 +0000 2014,,2645292303,,18
1141,TheRealTWINK,Croácia,False,A Twink in Zagreb,224,Wed Jul 01 00:01:43 +0000 2020,💦🍑 #bigdick #bottom #Cum #Amateur #Twink,1278116494409375747,,100
342,kenan_3341,,False,𝐊𝐄𝐍𝐀𝐍,4807,Sun Nov 10 23:33:09 +0000 2019,"🏳️‍🌈nine𝒕𝒆𝒆𝒏
❣️𝒍𝒐𝒗𝒆 𝒚𝒐𝒖𝒓𝒔𝒆𝒍𝒇.",1193672782275584002,,64
789,hornyserbian,,False,horny bi,1300,Wed Dec 05 21:48:35 +0000 2018,"Horny bi dude. Into wanking, cam, Skype sessions. 🍆💦 18+",1070434784550232066,,2725
130,Aventador696,,False,Aventador,1169,Tue Jan 28 23:29:18 +0000 2020,Only fun 😈,1222300589712908290,,76
9297,croatianboy22,Republic of Croatia ,False,dobardecko22,117,Mon Mar 30 18:33:18 +0000 2020,"Croatian boy 23 year and 22cm 🤣😋
Za dalje pitaj ako te zanima😊😊🏳️‍🌈
femi decki 🚫

NA PRAZNE PROFILE NE ODGOVARAM!


Zagreb📍",1244694102333104130,,55
299,scottyc41982441,,False,scottyc,4993,Wed Jul 28 18:34:29 +0000 2021,,1420452575082696705,,0
1,ValerioSacchini,,False,valerio Sacchini,64,Tue Oct 06 02:39:21 +0000 2020,,1313307687896129540,,3
110,maurinhofiume,Fiume,False,Mauro Bernes,540,Sun Aug 28 12:31:28 +0000 2011,giornalista/novinar/journalist,363631896,https://t.co/jvXfSEfPzc,1488
5983,tomicivanaa,Republic of Croatia,False,Ivana Tomić,1585,Tue Sep 22 11:58:26 +0000 2009,hercegovka (u zagrebu). food ❤️. samo je burek burek. ex journalist & TV presenter.,76313881,,12636
15,medeni777,,False,Medeni777,742,Sun Jan 20 05:02:28 +0000 2019,,1086851429132836869,,0
13499,DJTasty,"California, USA",False,DJTasty,155,Sat May 23 23:42:55 +0000 2015,Youtuber,3224651036,https://t.co/IpzWZYQibY,3407
20175,TheBroJordan,California,True,Jordan,495,Tue Aug 05 16:08:39 +0000 2014,"Owner @LunarClient 
1/3 @Moonsworth",2709730591,https://t.co/npKU18fI7h,3214
682,Croboytoy1,,False,Croboytoy😋,65,Wed Jul 29 08:25:18 +0000 2020,Zagreb,1288390095372984326,,2
417,ZeljkoJotic,Pozarevac,False,Zexy J.,3099,Mon Jan 02 18:07:34 +0000 2012,,453215520,,555
926,BobBttm,Republic of Serbia,False,Bob95,645,Wed Jan 08 19:24:59 +0000 2020,,1214991380939972614,,378
0,Ae_soul23,,False,Xæ,608,Sat Jan 11 23:39:25 +0000 2020,,1216142561288560646,,22
43,Max12351533196,,False,Max123,1259,Mon Oct 12 18:14:02 +0000 2020,,1315717310515159047,,101
154,blueboynow,All around the world ,False,BlueBoy,325,Sat Oct 01 21:47:46 +0000 2011,WHO REALLY CARES?,383436070,,22
225,PoropatAndrej,,False,Andrej Poropat,244,Wed Mar 20 15:12:09 +0000 2013,Predsjednik Gradskog vijeća Grada Rijeke/President of the Rijeka City Council,1283503398,,317
71971,santinogueraxxx,Spain,False,Santi Noguera,2588,Thu May 14 22:17:04 +0000 2015,"Mr. Fetish Spain 19/21, Doctor and Cosmetic Surgeon, Porn Actor, Model, Gogo",3254846764,https://t.co/EZX5RInDyX,7145
7875,BenMascott,New Jersey,False,BenMascott,276,Wed Sep 12 21:38:26 +0000 2012,"20. Content Manager @Skeppy, Minecraft Youtuber w/ 100,000+ Subscribers Business Inquires: BenMascottBusiness@gmail.com",820393280,https://t.co/iT2vxmBGto,1299
663,MatejKnezevic01,Republic of Croatia,False,Matej Knežević,1457,Tue May 15 12:27:37 +0000 2012,,580842821,https://t.co/Xqt4EvU2MF,16
29,someone42805562,"Zagreb, Croatia",False,someone123,88,Fri Jan 31 13:32:11 +0000 2020,,1223237522769182721,,11
1921,davdagic,"Zagreb, Hrvatska, EU",False,Denis Avdagić,855,Sun May 03 21:37:26 +0000 2009,"Politički i sigurnosni analitičar, PR-ovac. Europejac, atlantist. Uživam dobro vino i druga čuda prirode: rijeke, planine. Na kraju i najvažnije, ponosni otac💞",37508425,,4235
620,CaiitlynRose,,False,Caitlyn,28,Fri Dec 11 03:55:46 +0000 2015,20 ❤️,4444521802,,2341
39,NevioTich,Rijeka,False,Nevio Tich,96,Wed Jan 25 23:17:50 +0000 2012,"Sport journalist at La Voce del Popolo. Rijeka, Croatia",474391882,,1886
11,BilicAida,Republic of Croatia,False,Aida Bilić Mudrovčić,77,Tue Oct 18 08:05:01 +0000 2016,"Voditeljica službe EU projekti @HrvatskeVode  |  Inženjerka | Sarajevo-Rijeka-N. Vinodolski | Free time: uređenje interijera, turizam, trekking | abm@voda.hr",788289768962613248,https://t.co/PBTIAPlXKf,6
2256,ZorislavAP,The best place,False,Zorislav Antun Petrović,603,Fri Aug 22 13:09:10 +0000 2014,Predsjednik ORaH-a. Vaš borac protiv korupcije. Ako kritiziram jedne ne znači da sam za druge. Ili treće.,2754880848,,15947
2,Jaddon55544876,,False,Jaddon,29,Wed Oct 06 18:14:12 +0000 2021,Friend with benefit,1445814546539687936,,0
282,TopGun1913,Republic of Serbia,False,TopGun19,828,Sat Dec 12 21:58:12 +0000 2020,"Serbian 🔝 guy

https://t.co/jlScNYFoFw",1337879416450527232,,1586
1124,mkseft,,False,Μκ,324,Wed Apr 07 14:30:08 +0000 2021,Bottom,1379803583038828544,,125
22,svastanestokin1,,False,svastanestokinky,100,Sat May 29 02:15:44 +0000 2021,kinky plessure,1398462964307537920,,48
221,cplzg1,,False,cplzg,181,Fri Dec 04 07:51:38 +0000 2020,,1334767239170568192,,4
1983,ClubRevelin,Croatia,False,CultureClubRevelin ♫,1282,Wed Nov 17 10:01:02 +0000 2010,Culture Club Revelin is located in a centuries old fortified city under the UNESCO heritage – Dubrovnik. currently holds 32nd position on DJ MAG TOP 100 Clubs!,216642903,https://t.co/G8sCMqbrWa,1060
54,Geronimo102969,"Fort Lauderdale, FL",False,Geronimo,783,Thu Nov 12 10:22:46 +0000 2020,a simple guy with standard dreams. I'm game for a lot just ask. Always wanting new friends.😈,1326832752617009152,,93
297,Chariza87647328,Republic of Croatia,False,Charizard,132,Wed Dec 09 21:36:44 +0000 2020,imam dijagnozu,1336786758017691648,,28
65914,KHL_MedvescakZG,"Zagreb, Croatia",True,KHL Medvescak Zagreb,419,Wed Jan 13 12:02:48 +0000 2010,"Official Twitter profile of ice hockey club KHL Medvescak Zagreb, Croatia.",104461665,http://t.co/RHKlvkuQNN,30736
198,ZagrebHdz,,False,HDZ Zagreb,184,Thu Feb 11 11:48:09 +0000 2021,Službeni profil GO HDZ-a Grada Zagreba,1359831535642423297,,129
4166174,jakepaul,United States,True,Jake Paul,8731,Tue May 15 22:26:56 +0000 2012,what can anybody say now?,581301629,https://t.co/HyYBC2Nrxz,11473
2,carlec253,,False,Karlo Tot,47,Thu Mar 22 07:10:32 +0000 2012,,532903295,,7
3,Mijo55391968,Runovic,False,Mijo Lesina,124,Sun May 12 12:55:38 +0000 2019,Sweety and wilde,1127557946559336448,,11
885,SupaSorry,NYC,False,SupaSorry,95,Wed Jun 01 00:23:36 +0000 2016,pendejo,737801735046082560,https://t.co/scLPp87l8T,396
3500,boyzgb,"Zagreb, Croatia",False,Boyzgb,823,Thu Mar 19 16:09:43 +0000 2020,"30 / Zagreb 🇭🇷
Feel free to contact me 😈
🔜 only on OnlyFans",1240671776834760704,,57
1221,bg_hilton,"Belgrade, Republic of Serbia",False,HILTON BG,689,Sun May 05 20:07:13 +0000 2019,,1125129843648147456,,291
516,Splico891,,False,Splico89,1902,Mon May 04 05:47:02 +0000 2020,Croatian 🇭🇷🏳️‍🌈 in 🇦🇪 adult +18                  I dont own any videos just sharing.,1257184892422631424,,2780
249,Code66Official,"New Jersey, USA",False,Code 66,5,Thu Sep 21 23:00:21 +0000 2017,"Harness the power of AI to make all the hard investment decisions for you!
Customer Support:
&nbsp;&nbsp;&nbsp; Support@Code66.io",911002187270107136,https://t.co/078YuvvcmP,0
1470,Simatican,Republic of Croatia,False,sexyboy,1635,Sun Mar 29 00:39:34 +0000 2020,,1244061577281667072,,104
63,Luka34659628,,False,Luka,1049,Tue Mar 03 00:04:59 +0000 2020,Hi,1234630478847672320,,71
33,katara_katar,Bosnia and Herzegovina,False,Katara,505,Sat Mar 21 19:26:01 +0000 2020,"Cazin 🇧🇦🇧🇦
nekog za druženje",1241445917456248832,,3
12,marakan86704991,,False,artasos,248,Thu Apr 09 10:20:30 +0000 2020,solo bebo moet,1248194023581462528,,0
416,Marko66471551,,False,Marko,2516,Sun Apr 14 14:38:05 +0000 2019,"24 god,sportas :)
javite see",1117436868344328193,,6864
301939,wcmasculinos,,False,🚹 WC Masculino #banheirão,0,Tue Sep 29 16:29:20 +0000 2020,🚾🚹🔞 A gente se diverte observando banheirão!,1310979933389369346,,25
514,zgwolff,,False,wolffdaddy,228,Thu Sep 17 23:43:56 +0000 2020,,1306740586943262722,,443
1733,ChristianTroyZG,,False,Christian Troy,827,Wed Sep 09 12:17:24 +0000 2020,"Pasiv za aktivce s velikom kitom. U kombinaciji s mojim dečkom da me skupa karate.
Bottom for top with extra big dick. I love boys with muscle hairy leg.
Zg🇭🇷",1303668735379681281,,389
1011,Strange40282119,zagreb,False,Strangelove,199,Sun Jul 26 16:14:50 +0000 2020,🌈🔥❤️ Zg boys,1287421079171018753,,26
395,BboyZg,,False,bboy_Zg,361,Sat May 16 18:16:29 +0000 2020,"Bottom guy in love with BIG 🍆🍆 34y old.. want hard, want BB, want now!",1261722144246988800,,122
169,Mario59026286,,False,Bttm4fun Zg🇭🇷,611,Tue Oct 13 03:42:18 +0000 2020,Bttm Cro,1315860317478498307,,421
10,jebeleee,,False,Jebeleee,224,Tue Jan 28 16:29:53 +0000 2020,,1222195049372495875,,0
3385,123gaytopguy,,False,Gaytopguy (3.4K),2035,Mon Mar 30 16:13:43 +0000 2020,"Hey, I'm just a guy who loves fucking.
Come to my onlyfans for my OF contents!
https://t.co/XM5j82p45b


Snapchat: lmkml4477",1244658918745427969,,831
337,Bweef_1,,False,Bwf1,410,Mon Jul 27 17:36:34 +0000 2020,,1287804025853882370,,228
163,planetx0,,False,HornyBoy23,670,Fri Feb 08 16:38:06 +0000 2019,Just retweeting good stuff.. Pan/gay,1093911860242460675,,444
